,Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,"Occluded,On another road",Origin file,Origin frame number,Origin track,Origin track frame number
343,signalAhead_1330546728.avi_image9.png,signalAhead,550,165,562,176,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21209,signalAhead_1330546728.avi,47
344,signalAhead_1330546728.avi_image10.png,signalAhead,721,163,756,199,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21214,signalAhead_1330546728.avi,52
345,signalAhead_1330546728.avi_image10.png,signalAhead,233,171,268,207,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21214,signalAhead_1330546728.avi,52
346,signalAhead_1330546728.avi_image10.png,signalAhead,547,163,561,176,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21214,signalAhead_1330546728.avi,52
347,signalAhead_1330546728.avi_image11.png,signalAhead,734,158,771,196,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21219,signalAhead_1330546728.avi,57
348,signalAhead_1330546728.avi_image11.png,signalAhead,211,165,248,203,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21219,signalAhead_1330546728.avi,57
349,signalAhead_1330546728.avi_image11.png,signalAhead,545,161,560,174,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21219,signalAhead_1330546728.avi,57
350,signalAhead_1330546728.avi_image12.png,signalAhead,749,150,789,191,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21224,signalAhead_1330546728.avi,62
351,signalAhead_1330546728.avi_image12.png,signalAhead,185,158,224,198,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21224,signalAhead_1330546728.avi,62
352,signalAhead_1330546728.avi_image12.png,signalAhead,544,157,558,170,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21224,signalAhead_1330546728.avi,62
353,signalAhead_1330546728.avi_image13.png,signalAhead,766,144,809,189,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21229,signalAhead_1330546728.avi,67
354,signalAhead_1330546728.avi_image13.png,signalAhead,154,152,198,197,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21229,signalAhead_1330546728.avi,67
355,signalAhead_1330546728.avi_image13.png,signalAhead,542,154,557,169,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21229,signalAhead_1330546728.avi,67
356,signalAhead_1330546728.avi_image14.png,signalAhead,787,139,835,187,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21234,signalAhead_1330546728.avi,72
357,signalAhead_1330546728.avi_image14.png,signalAhead,121,149,167,196,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21234,signalAhead_1330546728.avi,72
358,signalAhead_1330546728.avi_image14.png,signalAhead,542,154,557,169,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21234,signalAhead_1330546728.avi,72
359,signalAhead_1330546728.avi_image15.png,signalAhead,815,129,866,181,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21239,signalAhead_1330546728.avi,77
360,signalAhead_1330546728.avi_image15.png,signalAhead,83,140,134,192,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21239,signalAhead_1330546728.avi,77
361,signalAhead_1330546728.avi_image15.png,signalAhead,543,151,558,166,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21239,signalAhead_1330546728.avi,77
362,signalAhead_1330546728.avi_image16.png,signalAhead,847,123,904,181,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21244,signalAhead_1330546728.avi,82
363,signalAhead_1330546728.avi_image16.png,signalAhead,39,134,94,192,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21244,signalAhead_1330546728.avi,82
364,signalAhead_1330546728.avi_image16.png,signalAhead,544,152,560,168,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21244,signalAhead_1330546728.avi,82
365,signalAhead_1330546728.avi_image17.png,signalAhead,890,113,953,178,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21249,signalAhead_1330546728.avi,87
366,signalAhead_1330546728.avi_image17.png,signalAhead,549,152,565,168,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21249,signalAhead_1330546728.avi,87
367,signalAhead_1330546728.avi_image18.png,signalAhead,942,95,1012,167,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21254,signalAhead_1330546728.avi,92
368,signalAhead_1330546728.avi_image18.png,signalAhead,553,146,569,162,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21254,signalAhead_1330546728.avi,92
369,signalAhead_1330546728.avi_image19.png,signalAhead,555,141,571,157,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21259,signalAhead_1330546728.avi,97
370,signalAhead_1330546737.avi_image0.png,signalAhead,628,53,662,88,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21357,signalAhead_1330546737.avi,2
371,signalAhead_1330546737.avi_image1.png,signalAhead,636,47,672,84,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21362,signalAhead_1330546737.avi,7
372,signalAhead_1330546737.avi_image2.png,signalAhead,644,38,682,76,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21367,signalAhead_1330546737.avi,12
373,signalAhead_1330546737.avi_image3.png,signalAhead,653,24,693,65,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21372,signalAhead_1330546737.avi,17
374,signalAhead_1330546737.avi_image4.png,signalAhead,663,15,704,57,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21377,signalAhead_1330546737.avi,22
375,signalAhead_1330546737.avi_image5.png,signalAhead,674,3,718,47,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,21382,signalAhead_1330546737.avi,27
376,pedestrianCrossing_1330546821.avi_image0.png,pedestrianCrossing,875,163,909,197,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23409,pedestrianCrossing_1330546821.avi,2
377,pedestrianCrossing_1330546821.avi_image0.png,signalAhead,688,209,704,226,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23409,pedestrianCrossing_1330546821.avi,2
378,pedestrianCrossing_1330546821.avi_image1.png,pedestrianCrossing,906,162,941,200,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23414,pedestrianCrossing_1330546821.avi,7
379,pedestrianCrossing_1330546821.avi_image1.png,signalAhead,696,213,712,230,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23414,pedestrianCrossing_1330546821.avi,7
380,pedestrianCrossing_1330546821.avi_image2.png,pedestrianCrossing,940,159,978,199,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23419,pedestrianCrossing_1330546821.avi,12
381,pedestrianCrossing_1330546821.avi_image2.png,signalAhead,704,213,721,231,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23419,pedestrianCrossing_1330546821.avi,12
382,pedestrianCrossing_1330546821.avi_image3.png,pedestrianCrossing,980,152,1020,196,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23424,pedestrianCrossing_1330546821.avi,17
383,pedestrianCrossing_1330546821.avi_image3.png,signalAhead,712,213,729,231,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23424,pedestrianCrossing_1330546821.avi,17
384,pedestrianCrossing_1330546821.avi_image4.png,signalAhead,721,214,739,232,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,23429,pedestrianCrossing_1330546821.avi,22
385,signalAhead_1330546886.avi_image0.png,signalAhead,501,182,521,205,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24975,signalAhead_1330546886.avi,2
386,signalAhead_1330546886.avi_image1.png,signalAhead,515,182,535,208,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24980,signalAhead_1330546886.avi,7
387,signalAhead_1330546886.avi_image1.png,signalAhead,235,180,259,203,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24980,signalAhead_1330546886.avi,7
388,signalAhead_1330546886.avi_image2.png,signalAhead,529,180,550,207,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24985,signalAhead_1330546886.avi,12
389,signalAhead_1330546886.avi_image2.png,signalAhead,234,176,259,200,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24985,signalAhead_1330546886.avi,12
390,signalAhead_1330546886.avi_image3.png,signalAhead,544,178,566,205,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24990,signalAhead_1330546886.avi,17
391,signalAhead_1330546886.avi_image3.png,signalAhead,231,173,257,199,"1,0",aiua120214-0/DataLog02142012_external_camera.avi,24990,signalAhead_1330546886.avi,17
392,signalAhead_1330546886.avi_image4.png,signalAhead,562,177,584,204,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,24995,signalAhead_1330546886.avi,22
393,signalAhead_1330546886.avi_image4.png,signalAhead,228,172,257,199,"1,0",aiua120214-0/DataLog02142012_external_camera.avi,24995,signalAhead_1330546886.avi,22
394,signalAhead_1330546886.avi_image5.png,signalAhead,583,172,607,201,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25000,signalAhead_1330546886.avi,27
395,signalAhead_1330546886.avi_image5.png,signalAhead,229,169,258,198,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25000,signalAhead_1330546886.avi,27
396,signalAhead_1330546886.avi_image6.png,signalAhead,608,172,633,203,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25005,signalAhead_1330546886.avi,32
397,signalAhead_1330546886.avi_image6.png,signalAhead,228,166,258,197,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25005,signalAhead_1330546886.avi,32
398,signalAhead_1330546886.avi_image7.png,signalAhead,632,175,659,207,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25010,signalAhead_1330546886.avi,37
399,signalAhead_1330546886.avi_image7.png,signalAhead,225,164,256,198,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25010,signalAhead_1330546886.avi,37
400,signalAhead_1330546886.avi_image8.png,signalAhead,659,176,689,209,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25015,signalAhead_1330546886.avi,42
401,signalAhead_1330546886.avi_image8.png,signalAhead,217,167,251,202,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25015,signalAhead_1330546886.avi,42
402,signalAhead_1330546886.avi_image9.png,signalAhead,690,170,721,206,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25020,signalAhead_1330546886.avi,47
403,signalAhead_1330546886.avi_image9.png,signalAhead,207,164,244,202,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25020,signalAhead_1330546886.avi,47
404,signalAhead_1330546886.avi_image10.png,signalAhead,726,164,758,204,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25025,signalAhead_1330546886.avi,52
405,signalAhead_1330546886.avi_image10.png,signalAhead,194,158,232,200,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25025,signalAhead_1330546886.avi,52
406,signalAhead_1330546886.avi_image11.png,signalAhead,764,159,801,203,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25030,signalAhead_1330546886.avi,57
407,signalAhead_1330546886.avi_image11.png,signalAhead,172,152,215,197,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25030,signalAhead_1330546886.avi,57
408,signalAhead_1330546886.avi_image12.png,signalAhead,812,151,853,202,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25035,signalAhead_1330546886.avi,62
409,signalAhead_1330546886.avi_image12.png,signalAhead,146,144,196,195,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25035,signalAhead_1330546886.avi,62
410,signalAhead_1330546886.avi_image13.png,signalAhead,872,148,918,205,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25040,signalAhead_1330546886.avi,67
411,signalAhead_1330546886.avi_image13.png,signalAhead,109,134,166,195,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25040,signalAhead_1330546886.avi,67
412,signalAhead_1330546886.avi_image14.png,signalAhead,948,135,1003,201,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25045,signalAhead_1330546886.avi,72
413,signalAhead_1330546886.avi_image14.png,signalAhead,59,123,125,193,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,25045,signalAhead_1330546886.avi,72
414,rightLaneMustTurn_1330546986.avi_image0.png,rightLaneMustTurn,758,104,792,162,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27402,rightLaneMustTurn_1330546986.avi,2
415,rightLaneMustTurn_1330546986.avi_image1.png,rightLaneMustTurn,791,86,830,150,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27407,rightLaneMustTurn_1330546986.avi,7
416,rightLaneMustTurn_1330546986.avi_image2.png,rightLaneMustTurn,841,70,885,143,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27412,rightLaneMustTurn_1330546986.avi,12
417,rightLaneMustTurn_1330546986.avi_image3.png,rightLaneMustTurn,904,46,955,129,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27417,rightLaneMustTurn_1330546986.avi,17
418,rightLaneMustTurn_1330546991.avi_image0.png,rightLaneMustTurn,697,83,740,148,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27505,rightLaneMustTurn_1330546991.avi,2
419,rightLaneMustTurn_1330546991.avi_image1.png,rightLaneMustTurn,716,73,762,144,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27510,rightLaneMustTurn_1330546991.avi,7
420,rightLaneMustTurn_1330546991.avi_image2.png,rightLaneMustTurn,733,64,782,139,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27515,rightLaneMustTurn_1330546991.avi,12
421,rightLaneMustTurn_1330546991.avi_image3.png,rightLaneMustTurn,751,52,803,132,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27520,rightLaneMustTurn_1330546991.avi,17
422,rightLaneMustTurn_1330546991.avi_image4.png,rightLaneMustTurn,767,42,822,126,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27525,rightLaneMustTurn_1330546991.avi,22
423,rightLaneMustTurn_1330546991.avi_image5.png,rightLaneMustTurn,783,30,843,120,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27530,rightLaneMustTurn_1330546991.avi,27
424,rightLaneMustTurn_1330546991.avi_image6.png,rightLaneMustTurn,800,18,863,112,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27535,rightLaneMustTurn_1330546991.avi,32
425,rightLaneMustTurn_1330546991.avi_image7.png,rightLaneMustTurn,817,8,883,108,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27540,rightLaneMustTurn_1330546991.avi,37
426,rightLaneMustTurn_1330546991.avi_image8.png,rightLaneMustTurn,833,0,903,104,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,27545,rightLaneMustTurn_1330546991.avi,42
427,keepRight_1330547092.avi_image1.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,29934,keepRight_1330547092.avi,18
428,keepRight_1330547092.avi_image2.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,29950,keepRight_1330547092.avi,34
429,keepRight_1330547092.avi_image3.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,29966,keepRight_1330547092.avi,50
430,keepRight_1330547092.avi_image4.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,29982,keepRight_1330547092.avi,66
431,keepRight_1330547092.avi_image5.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,29998,keepRight_1330547092.avi,82
432,keepRight_1330547092.avi_image6.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30014,keepRight_1330547092.avi,98
433,keepRight_1330547092.avi_image7.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30030,keepRight_1330547092.avi,114
434,keepRight_1330547092.avi_image8.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30046,keepRight_1330547092.avi,130
435,keepRight_1330547092.avi_image9.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30062,keepRight_1330547092.avi,146
436,keepRight_1330547092.avi_image10.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30078,keepRight_1330547092.avi,162
437,keepRight_1330547092.avi_image11.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30094,keepRight_1330547092.avi,178
438,keepRight_1330547092.avi_image12.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30110,keepRight_1330547092.avi,194
439,keepRight_1330547092.avi_image15.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30158,keepRight_1330547092.avi,242
440,keepRight_1330547092.avi_image16.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30174,keepRight_1330547092.avi,258
441,keepRight_1330547092.avi_image17.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30190,keepRight_1330547092.avi,274
442,keepRight_1330547092.avi_image18.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30206,keepRight_1330547092.avi,290
443,keepRight_1330547092.avi_image19.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30222,keepRight_1330547092.avi,306
444,keepRight_1330547092.avi_image20.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30238,keepRight_1330547092.avi,322
445,keepRight_1330547092.avi_image21.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30254,keepRight_1330547092.avi,338
446,keepRight_1330547092.avi_image22.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30270,keepRight_1330547092.avi,354
447,keepRight_1330547092.avi_image23.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30286,keepRight_1330547092.avi,370
448,keepRight_1330547092.avi_image24.png,keepRight,292,220,315,249,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30302,keepRight_1330547092.avi,386
449,keepRight_1330547092.avi_image25.png,keepRight,290,222,314,251,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30318,keepRight_1330547092.avi,402
450,keepRight_1330547092.avi_image26.png,keepRight,288,235,313,267,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30334,keepRight_1330547092.avi,418
451,keepRight_1330547092.avi_image27.png,keepRight,277,231,303,264,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30350,keepRight_1330547092.avi,434
452,keepRight_1330547092.avi_image28.png,keepRight,247,234,274,268,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,30366,keepRight_1330547092.avi,450
453,laneEnds_1330547145.avi_image0.png,laneEnds,582,114,605,138,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31082,laneEnds_1330547145.avi,2
454,laneEnds_1330547145.avi_image1.png,laneEnds,584,115,607,139,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31087,laneEnds_1330547145.avi,7
455,laneEnds_1330547145.avi_image2.png,laneEnds,585,115,608,139,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31092,laneEnds_1330547145.avi,12
456,laneEnds_1330547145.avi_image3.png,laneEnds,587,115,610,139,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31097,laneEnds_1330547145.avi,17
457,laneEnds_1330547145.avi_image4.png,laneEnds,589,111,612,137,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31102,laneEnds_1330547145.avi,22
458,laneEnds_1330547145.avi_image5.png,laneEnds,590,109,613,135,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31107,laneEnds_1330547145.avi,27
459,laneEnds_1330547145.avi_image6.png,laneEnds,591,109,614,135,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31112,laneEnds_1330547145.avi,32
460,laneEnds_1330547145.avi_image7.png,laneEnds,592,109,615,135,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31117,laneEnds_1330547145.avi,37
461,laneEnds_1330547145.avi_image8.png,laneEnds,593,107,616,133,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31122,laneEnds_1330547145.avi,42
462,laneEnds_1330547145.avi_image9.png,laneEnds,592,105,617,133,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31127,laneEnds_1330547145.avi,47
463,laneEnds_1330547145.avi_image10.png,laneEnds,592,101,617,127,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31132,laneEnds_1330547145.avi,52
464,laneEnds_1330547145.avi_image11.png,laneEnds,594,97,619,124,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31137,laneEnds_1330547145.avi,57
465,laneEnds_1330547145.avi_image12.png,laneEnds,594,96,619,123,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31142,laneEnds_1330547145.avi,62
466,laneEnds_1330547145.avi_image13.png,laneEnds,593,89,620,116,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31147,laneEnds_1330547145.avi,67
467,laneEnds_1330547145.avi_image14.png,laneEnds,596,83,623,110,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31152,laneEnds_1330547145.avi,72
468,laneEnds_1330547145.avi_image15.png,laneEnds,596,78,623,105,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31157,laneEnds_1330547145.avi,77
469,laneEnds_1330547145.avi_image16.png,laneEnds,596,74,623,101,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31162,laneEnds_1330547145.avi,82
470,laneEnds_1330547145.avi_image17.png,laneEnds,596,69,626,98,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31167,laneEnds_1330547145.avi,87
471,laneEnds_1330547145.avi_image18.png,laneEnds,598,60,628,92,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31172,laneEnds_1330547145.avi,92
472,laneEnds_1330547145.avi_image19.png,laneEnds,601,58,631,90,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31177,laneEnds_1330547145.avi,97
473,laneEnds_1330547145.avi_image20.png,laneEnds,602,63,635,97,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31182,laneEnds_1330547145.avi,102
474,laneEnds_1330547145.avi_image21.png,laneEnds,606,59,639,93,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31187,laneEnds_1330547145.avi,107
475,laneEnds_1330547145.avi_image22.png,laneEnds,606,35,642,71,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31192,laneEnds_1330547145.avi,112
476,laneEnds_1330547145.avi_image23.png,laneEnds,611,33,648,71,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31197,laneEnds_1330547145.avi,117
477,laneEnds_1330547145.avi_image24.png,laneEnds,614,34,651,73,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31202,laneEnds_1330547145.avi,122
478,laneEnds_1330547145.avi_image25.png,laneEnds,620,23,657,62,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31207,laneEnds_1330547145.avi,127
479,laneEnds_1330547145.avi_image26.png,laneEnds,620,23,657,62,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31212,laneEnds_1330547145.avi,132
480,laneEnds_1330547145.avi_image27.png,laneEnds,628,2,669,44,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31217,laneEnds_1330547145.avi,137
481,laneEnds_1330547145.avi_image28.png,keepRight,236,228,260,260,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31222,laneEnds_1330547145.avi,142
482,laneEnds_1330547145.avi_image29.png,keepRight,213,231,239,264,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31227,laneEnds_1330547145.avi,147
483,laneEnds_1330547145.avi_image30.png,keepRight,188,227,216,263,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31232,laneEnds_1330547145.avi,152
484,school_1330547188.avi_image0.png,school,204,124,249,187,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31839,school_1330547188.avi,2
485,school_1330547188.avi_image0.png,school,762,131,807,196,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31839,school_1330547188.avi,2
486,school_1330547188.avi_image1.png,school,168,95,218,167,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31844,school_1330547188.avi,7
487,school_1330547188.avi_image1.png,school,825,105,876,182,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31844,school_1330547188.avi,7
488,school_1330547188.avi_image2.png,school,117,92,176,180,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31849,school_1330547188.avi,12
489,school_1330547188.avi_image2.png,school,917,94,981,187,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31849,school_1330547188.avi,12
490,school_1330547188.avi_image3.png,school,27,57,103,168,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,31854,school_1330547188.avi,17
491,speedLimit_1330547196.avi_image0.png,speedLimit25,305,138,341,185,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32011,speedLimit_1330547196.avi,2
492,speedLimit_1330547196.avi_image0.png,speedLimit25,823,126,858,169,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32011,speedLimit_1330547196.avi,2
493,speedLimit_1330547196.avi_image1.png,speedLimit25,286,130,327,181,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32016,speedLimit_1330547196.avi,7
494,speedLimit_1330547196.avi_image1.png,speedLimit25,869,116,911,167,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32016,speedLimit_1330547196.avi,7
495,speedLimit_1330547196.avi_image2.png,speedLimit25,261,119,307,176,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32021,speedLimit_1330547196.avi,12
496,speedLimit_1330547196.avi_image2.png,speedLimit25,926,101,972,159,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32021,speedLimit_1330547196.avi,12
497,speedLimit_1330547196.avi_image3.png,speedLimit25,229,103,282,170,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32026,speedLimit_1330547196.avi,17
498,speedLimit_1330547196.avi_image4.png,speedLimit25,183,82,246,159,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32031,speedLimit_1330547196.avi,22
499,speedLimit_1330547196.avi_image5.png,speedLimit25,117,53,195,148,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32036,speedLimit_1330547196.avi,27
500,speedLimit_1330547196.avi_image6.png,speedLimit25,17,14,115,133,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,32041,speedLimit_1330547196.avi,32
501,speedLimit_1330547262.avi_image0.png,speedLimit45,159,111,203,164,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,33520,speedLimit_1330547262.avi,2
502,speedLimit_1330547262.avi_image1.png,speedLimit45,85,88,137,154,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,33525,speedLimit_1330547262.avi,7
503,keepRight_1330547284.avi_image0.png,keepRight,161,238,220,308,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,34020,keepRight_1330547284.avi,2
504,keepRight_1330547284.avi_image1.png,keepRight,60,236,135,326,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,34025,keepRight_1330547284.avi,7
505,pedestrianCrossing_1330547304.avi_image0.png,pedestrianCrossing,367,153,402,189,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,34448,pedestrianCrossing_1330547304.avi,2
506,pedestrianCrossing_1330547304.avi_image0.png,pedestrianCrossing,790,152,822,186,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,34448,pedestrianCrossing_1330547304.avi,2
507,pedestrianCrossing_1330547304.avi_image1.png,pedestrianCrossing,340,143,379,183,"0,0",aiua120214-0/DataLog02142012_external_camera.avi,34453,pedestrianCrossing_1330547304.avi,7
